study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Devineni2013	CAN50	9.0	all	age	9.0	NA	NA	55.0	58.0	9.3	NA	37.0	64.0	yr	NA
Devineni2013	CAN50	9.0	all	weight	9.0	NA	NA	82.9	NA	19.9	NA	NA	NA	kg	NA
Devineni2013	CAN50	9.0	all	bmi	9.0	NA	NA	31.6	NA	5.2	NA	NA	NA	kg/m^2	NA
Devineni2013	CAN50	9.0	all	concentration	7.0	glucose	NA	NA	NA	NA	NA	NA	200.0	mg/dl	NA
Devineni2013	CAN50	9.0	all	concentration	2.0	glucose	NA	NA	NA	NA	NA	200.0	NA	mg/dl	NA
Devineni2013	CAN50	9.0	all	concentration	9.0	glucose	NA	189.0	NA	28.0	NA	NA	NA	mg/dl	NA
Devineni2013	CAN50	9.0	all	hba1c	9.0	NA	NA	8.2	NA	0.8	NA	NA	NA	percent	NA
Devineni2013	CAN50	9.0	all	cumulative amount 	9.0	NA	NA	14.5	NA	19.1	NA	NA	NA	g	NA
Devineni2013	CAN50	9.0	all	gfr	9.0	NA	NA	110.1	NA	9.4	NA	NA	NA	ml/min/(1.73*m^2)	NA
Devineni2013	CAN100	8.0	all	ethnicity	8.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2013	CAN100	8.0	all	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2013	CAN100	8.0	all	sex	5.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2013	CAN100	8.0	all	age	8.0	NA	NA	51.5	50.5	4.7	NA	46.0	58.0	yr	NA
Devineni2013	CAN100	8.0	all	weight	8.0	NA	NA	82.2	NA	11.5	NA	NA	NA	kg	NA
Devineni2013	CAN100	8.0	all	bmi	8.0	NA	NA	29.2	NA	3.0	NA	NA	NA	kg/m^2	NA
Devineni2013	CAN100	8.0	all	concentration	6.0	glucose	NA	NA	NA	NA	NA	NA	200.0	mg/dl	NA
Devineni2013	CAN100	8.0	all	concentration	2.0	glucose	NA	NA	NA	NA	NA	200.0	NA	mg/dl	NA
Devineni2013	CAN100	8.0	all	concentration	8.0	glucose	NA	182.0	NA	35.0	NA	NA	NA	mg/dl	NA
Devineni2013	CAN100	8.0	all	hba1c	8.0	NA	NA	8.2	NA	0.6	NA	NA	NA	percent	NA
Devineni2013	CAN100	8.0	all	cumulative amount 	8.0	NA	NA	15.6	NA	12.4	NA	NA	NA	g	NA
Devineni2013	CAN100	8.0	all	gfr	8.0	NA	NA	106.3	NA	25.5	NA	NA	NA	ml/min/(1.73*m^2)	NA
Devineni2013	CAN300	10.0	all	ethnicity	9.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2013	CAN300	10.0	all	ethnicity	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2013	CAN300	10.0	all	sex	6.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2013	CAN300	10.0	all	sex	4.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Devineni2013	CAN300	10.0	all	age	10.0	NA	NA	52.7	55.0	7.5	NA	40.0	61.0	yr	NA
Devineni2013	CAN300	10.0	all	weight	10.0	NA	NA	83.2	NA	20.5	NA	NA	NA	kg	NA
Devineni2013	CAN300	10.0	all	bmi	10.0	NA	NA	31.4	NA	5.4	NA	NA	NA	kg/m^2	NA
Devineni2013	CAN300	10.0	all	concentration	7.0	glucose	NA	NA	NA	NA	NA	NA	200.0	mg/dl	NA
Devineni2013	CAN300	10.0	all	concentration	3.0	glucose	NA	NA	NA	NA	NA	200.0	NA	mg/dl	NA
Devineni2013	CAN300	10.0	all	concentration	10.0	glucose	NA	185.0	NA	20.0	NA	NA	NA	mg/dl	NA
Devineni2013	CAN300	10.0	all	hba1c	10.0	NA	NA	8.0	NA	0.7	NA	NA	NA	percent	NA
Devineni2013	CAN300	10.0	all	cumulative amount 	10.0	NA	NA	10.5	NA	9.2	NA	NA	NA	g	NA
Devineni2013	CAN300	10.0	all	gfr	10.0	NA	NA	121.8	NA	15.1	NA	NA	NA	ml/min/(1.73*m^2)	NA
